time,wr1,wr2,wr3,wr4
90.94,-528.5570168589838, 528.1238082714856,-528.2625325722864, 528.0733092598498
90.99,-528.4515921481333, 528.316222959557,-528.229072534975,528.0045443555063
91.08,-528.2889838550789, 528.2265461742584,-528.2867671482172, 528.1296803928992
91.13,-528.3008978622236, 528.2036536588155,-528.2821346223726, 528.1049520288266
91.17,-528.4026538485086,528.0378374113268,-528.335857759583,528.0933998552857
91.21,-528.4176935675399, 528.0274931527532,-528.3545508683826, 528.0536289988976
91.26,-528.3921681591917, 528.0554287217492,-528.3326393862994, 528.0535664716139
91.31, -528.355155030835, 528.2398364478105,-528.1107408808288, 528.1082342809924
91.35,-528.3367579666244, 528.2360669764414,-528.1252744926736, 528.0934650444942
91.4,-528.3246345868251, 528.0811227636046,-528.2273685571892, 528.1664503295843
91.46,-528.2993148696323, 528.1136779739664,-528.2315595411583, 528.1572681689649
91.51,-528.3555445473542, 528.2599880356223,-528.1595977669748, 528.0402161659026
91.62,-528.2756080242411, 528.3178647802138,-528.1391972344633, 528.1040299293396
91.66,-528.3156668442916, 528.1775499671469,-528.1183212965378, 528.2506487190091
91.72,-528.3123120342084, 528.1783699096111,-528.1719258580562,  528.209463242652
91.8,-528.4231728358212,528.2048195424875,-528.134873979505,528.1449403753865
91.84,-528.3598184540605, 528.2034811501682,-528.1807916077194, 528.1570328527683
91.89,-528.2629609229014,  528.261813226983,-528.0738603619322,  528.307495380483
91.96,-528.2954935749315, 528.3730861552599,-528.0270330554559, 528.1982736332061
92.01,-528.1226168665927, 528.2923244174227,-528.1314352735089, 528.2606432867141
92.06,-528.1174996270439, 528.2865870755373,-528.1057224623319, 528.2452904598482
92.14,  -528.22104884352,   528.29296277822,-528.2345660836251, 527.9648711199237
92.2,-528.3839126568123, 528.0170713179206,-528.2915621027033, 527.9884337459313
92.24,-528.3195481752099, 527.9659547783846,-528.3305824379007, 527.9849010627754
92.32,-528.1271292109175,528.1246091960297, -528.27405114014,528.0091973512331
92.38,-528.1509344234572,  528.098390881224,-528.2511106065987, 527.9846883209414
92.47,-528.2974295351734,  528.004472253321,-528.1836382445941, 527.9626037917006
92.56,-528.2462271530422, 528.1154749125906,-528.3101807873838, 527.6613964833476
92.61,-528.2022437473926, 528.1159984546377,-528.2119135993936, 527.7239675600904
92.66,-528.1950906969821, 527.8356954855672,-528.3731236527663, 527.7951382206729
92.71,-528.1975750625185, 527.8349804431155,-528.3339973636567, 527.7981779989717
92.8,-528.1887514556404, 527.8062747284372,-528.3834093927622, 527.7101534908525
92.88,-528.2629457427421, 527.8112789538086,-528.1978448566955, 527.7668207755873
92.97,-528.3950610983421, 527.6348708549643,-528.3417550757165, 527.6320628171508
92.99,-528.1469036765025, 527.9293890875595,-528.1876147509104, 527.6199046634569
93.05,-528.1222475688264, 527.9273190616484,-528.0943379946546, 527.6600936625171
93.1,-527.9425373420515,  527.869544602056,-528.2224504064948, 527.7172286176129
93.13,-527.9374347922868, 527.8863526153672,-528.1463371146544, 527.7469592943667
93.18,-528.2245073037162, 527.6678773109643,-528.2045186228698, 527.6245423117846
93.22,-528.2684929513327, 527.6245942210537,-528.2422569785332, 527.5850460234271
93.3,-528.2636060279893, 527.6757098362018,-528.1593051943019, 527.6509100041358
93.35,-528.1467496848309, 527.8201942428574,-528.0798962370723, 527.7268466688581
93.39,-528.0932432042054,527.8883665899669,-528.030088630427,527.7764471432575
93.43,-528.1299312509594, 527.8550098307796,-528.0863785201132, 527.7585896870868
93.49,-528.0924758521699,   528.02843893089,-527.9896576876221, 527.7311079942841
93.56,-528.0894323582676,528.0402818796304,-527.981283512801,527.7380555225226
93.62,-528.1027017323638, 528.1499940036443,-527.9325625402297, 527.6632246032441
93.69,-527.9318188678337, 527.8950487523051,-528.1271625449251, 527.8244698249955
93.73,-527.8989685575416, 527.9315740396422,-528.0358334466758, 527.8766002824261
93.83,-528.0084253756074, 527.8783567100913,-528.0647497030996,  527.766108632023
93.88,-528.0321226660201, 527.7354730650237,-528.1423874580699,  527.791474820162
93.93,-527.9887402343338, 527.8318758355076,-528.1291279464758, 527.6881628354944
94.03,-528.0400301951995, 527.7943187577243,-528.1253747874754, 527.6314045523193
94.11,-528.1515907096297, 527.7805190138372,-528.1617054823028, 527.4552064452478
94.15,-528.1620432564275, 527.7467866412071,-528.1407871092239, 527.4706053881816
94.22,-527.9349270527061, 527.7345407948769,-528.1179202669522, 527.6732477265494
94.28, -527.883529189579,  527.782697958719,-528.0483410346461, 527.7010206664094
94.35,-527.9504203885924, 527.7270680227293,-528.0888111855603, 527.6054793278398
94.45,-527.8907510683129, 527.6738973179063,-528.1406730069237, 527.5639983364188
94.52,-528.0794418701298, 527.5323316942239,-528.0595066107314, 527.5423934089542
94.59,-528.1524349235796, 527.5645690292683,-527.8507754931217, 527.6172085803906
94.64,-528.0944032603352, 527.6259244077497,-527.7920191298468, 527.6606453058212
94.7,-527.7741519529087, 527.7246496655017,-527.9152694676117, 527.6844821514346
94.75, -527.729060891191, 527.7955001533943,-527.7875664168471, 527.7447485501187
94.82,-527.7769138762426, 527.6607672402542,-528.0213552496983, 527.5713786707685
94.89,-527.9430717930265,527.5745259683166,-527.920903374411,527.5875476543903
94.97,-528.0848758318256, 527.6122770244984,-527.7541422073215, 527.5468863075703
95.01,-528.0085065586909, 527.5589676687828,-527.7382496527443, 527.6799088483873
95.11, -527.933702055205, 527.7432629577494,-527.6354450617657, 527.6652460726757
95.16,-527.8620525730767, 527.8166783860327,-527.5759096188909, 527.7203275615209
95.19,-527.5661159161831, 527.7552986600936,-527.8272999669919, 527.7844797118414
95.26,-527.7716397110701, 527.6567297741508,-527.7325512977806, 527.7668657275406
95.33,-527.8580891696668, 527.5827076353307,-527.8112742064575, 527.6679241328221
95.41,-528.0172288927427, 527.7338698950341,-527.5099729905436, 527.6860418494949
95.45,-527.9334653680407, 527.6782018439498,-527.7047528027055, 527.6151119832128
95.51,-527.8248253082086, 527.6373039851316,-527.6978478388543, 527.7738766893898
95.58,  -527.85649836728, 527.6220367300685,-527.6936242192273, 527.7716897877343
95.66,-527.8536353133568, 527.5540152882897,-527.7984267048863, 527.6767964887613
95.73,-527.6564703748868, 527.8407819425126,-527.6554769700665, 527.6830694555417
95.77,-527.6678923474014, 527.8297421603511,-527.6381003493416, 527.6614101438109
95.85,-527.7629202525021,   527.74225818021,-527.6212827472959, 527.6626959926529
95.89,-527.7287142916005, 527.5788584329727,-527.7240535152821, 527.7096300706477
95.93,-527.7205570915746, 527.6077775817558,-527.6935607477515, 527.6900208895092
96,-527.7245535355687,  527.617833332988,-527.6363470680917, 527.7308657140518
96.08,-527.9142907796784, 527.5765050113702,-527.7285658164144, 527.5018709264722
96.12,-527.7247297616542, 527.7447590796023,-527.6134207883795, 527.5969908927009
96.17,-527.7818116886474, 527.6655561942829,-527.6534733713861, 527.5517275022538
96.24,-527.9047271708902, 527.7544916233044,-527.4628264993923, 527.5264695202839
96.31,-527.7255436599344, 527.6120117488487,-527.7460089399065,  527.465086553755
96.36,-527.6700386609431,527.6569770174733,-527.650827944211,527.5117072595262
96.43,-527.8126953798499, 527.6731529322099,-527.6423889865669, 527.3300626281579
96.53,-527.7569512174795, 527.6430538221289,-527.7717595019922,  527.254642155065
96.6,-527.7242313791328,  527.559216781468,-527.6491641281525, 527.4269505752109
96.67,-527.8228674509658, 527.4649033834431,-527.6723627649017, 527.3581449539754
96.71,-527.7818132974676, 527.4863105523593,-527.6390250190474, 527.3813110906282
96.78,-527.5914818548334, 527.5088117404999,-527.7008850643527, 527.4725995651711
96.82,-527.6336947178867, 527.6461840562872,-527.5408567101744, 527.3977811189741
96.9,-527.7883983603509, 527.5026738538935,-527.6357694507096, 527.2521118835937
96.97, -527.780942145927, 527.4686821385746,-527.6474042228697, 527.2536037466194
97.01,-527.5687552552412,527.6085972893899,-527.672517924868,527.2702947491166
97.08,-527.7328148798216, 527.3288598829789,-527.7168923876321, 527.3120104127628
97.15,-527.8151844975627, 527.2668668842565,-527.7387071122295, 527.2524927900258
97.22,-527.7745451085159, 527.3361779732271,-527.6856136069865, 527.2602805834133
97.28, -527.503614175935, 527.4353378024158,-527.7926663373587, 527.2289624144306
97.36, -527.503010890896, 527.4257206721222,-527.7097810726193, 527.2536555872069
97.42,-527.7335304191041, 527.3219535894326,-527.6205752157423, 527.1930760563961
97.5,-527.8054367115533,527.2514653479811,-527.662559418036,527.1523086214353
97.54,-527.6897469520449, 527.2708148068662,-527.6994715125459, 527.1683750735436
97.59,-527.6285909492951, 527.3394479425405,-527.6018424409679,  527.236007046134
97.63,-527.5823488568474, 527.4150004772841,-527.5498171727933, 527.2551174305027
97.73,-527.6442635379146, 527.4584471425669,-527.5976092524869, 527.0950899540971
97.8,-527.6259234710055, 527.4173665880576,-527.6244187658458, 527.0851521108975
97.85,-527.6845803290088, 527.3282825650979,-527.4682019699227, 527.2600290558811
97.89,-527.6458472580849, 527.2583253340513,-527.6634099376018, 527.1623500182322
97.99,-527.4335359927754, 527.2615873934528,-527.6391396753705,  527.324643719136
98.06, -527.448973815696, 527.4030001308946,-527.5215616848105, 527.2298513884206
98.13,-527.5513722649385, 527.3281293465777,-527.5369976319794, 527.1490433726049
98.19,-527.5813022861008, 527.2859796093975,-527.5421077370761, 527.1329955728504
98.26, -527.504400719237, 527.2892387365519,-527.5493878749759, 527.1499732068365
98.31, -527.548104876944, 527.2271421206045,-527.5789051723494, 527.1139454297086
98.33,-527.5713623524649,527.2028815036356,-527.574445785098,527.1047152453177
98.41,-527.5857333567573, 527.2003104046622,-527.5922217738762, 527.0785563207248
98.46,-527.5668110648712, 527.1911541143445,-527.5813530221894, 527.1030532324785
98.5,-527.5110466233291,  527.277135192894,-527.4944947677335,  527.158952148012
98.56,-527.5084688980404, 527.2960253271693,-527.4715857033901, 527.1737852432464
98.63,-527.5013675891366, 527.3014738164162,-527.4640687000284, 527.1871912131852
98.68,-527.7399907379544, 527.1293005609548,-527.2239957883654, 527.4070398828342
98.78,-527.6292612981657, 527.2890943615492,-527.3423960662972, 527.2812212055939
98.83,-527.2971094455709,  527.552437087572,-527.2969254407033, 527.4222822221285
98.87,-527.2845612101046,  527.589834135605,-527.2778653897127, 527.4380001607434
98.91, -527.532966602732, 527.4358378371149,-527.2259224815573, 527.4286607179711
98.98,-527.4076423115538, 527.4817903939121,-527.3255614372978, 527.4320518507059
99.03,-527.3242454612214, 527.5764984520195,-527.2680925463551, 527.4991616768426
99.08,-527.3479388341519, 527.5728613761701,-527.2936076840909, 527.4703569272621
99.14,-527.5012355115472, 527.4216039694204,-527.3710988779358,  527.423913121214
99.19,-527.5086812573235, 527.4225560792612,-527.4114002228214, 527.3998946582238
99.24,-527.6591984970898, 527.4308068894212,-527.2669061449546, 527.4470271833051
99.29,-527.6280097199248, 527.4605126886881,-527.3146326172059, 527.4430208603818
99.34,-527.4686827777601,  527.567140365786,-527.3617986980811,  527.518125361504
99.39,-527.4351554943204, 527.6207324395281,-527.3697830405764, 527.5370732705127
99.46,-527.6545728054227, 527.4230711550287,-527.5056427332469, 527.5480143227558
99.55,-527.6172665378922, 527.5266039175046,-527.5289608350758, 527.5937785395731
99.63,-527.6865282568199, 527.7310390872664,-527.4115185268042, 527.5354362360271
99.68,-527.6636425193047, 527.7477524277182,-527.4745944600273, 527.5335740017156
99.73,-527.6553421634031, 527.6571259626936,-527.4213773483888, 527.7835345954578
99.76,-527.6581200791915, 527.6865009668808,-527.5002177468092, 527.7394101389318
99.81,-527.7856110273365, 527.6189122033219,-527.6059959141938,  527.651191097091
99.86,-527.7561794413095, 527.6586255827648,-527.6444242660607, 527.6500923603603
99.92,-527.8137653641527, 527.7999022640876,-527.6287877607956, 527.5333020955584
99.97,-527.8114294436145, 527.7843319094881,-527.6898850286608, 527.5265329915943
100.02,-528.0386925853692,527.6342668437884,-527.672774543193,527.6406993827536
100.05,-527.8256027652058, 527.7763208772531,-527.8382205364489, 527.6481433416646
100.11,-527.7391481374335, 527.8879106601254,-527.7961562370103, 527.7231105036984
100.16,-527.8302302539648, 527.8634172186009,-527.6517895663975, 527.8741486449228
100.24,-527.8580364274711, 527.8382419157505,-527.7442348180558, 527.8191818997852
100.3,-528.0973827038919, 527.6676863198675,-527.8170484136738, 527.8361672695736
100.35,-527.8864764903865,527.8338068734744,-527.936621073129,527.8673351416979
100.41,-527.8348309648809, 528.0097280589215,-528.0131660050646, 527.7077706075127
100.47,-527.8171591474947, 528.0347769903842,-528.0340090722065, 527.6834606506409
100.52,-527.9535915381784,527.8821342914509, -528.05811979314,527.7132282578972
100.57,-528.1014606756836,  527.722430998287,-528.0071599532276, 527.8150769729815
100.63,-528.1000240634444, 527.7433021703927,-528.0276885985336, 527.7994953833665
100.69, -528.106928686222,  527.870891285319,-528.0991391260644, 527.6226634093421
100.75,-528.0913457902222, 527.8871827167292,-528.0836254926893, 527.6496277028507
100.79,-528.1313075259452, 527.9539494131745,-528.0869836915837, 527.6078509502213
100.88,-528.1284521240447,527.8650307170568,-528.128788312725,527.7213044102117
100.93,-528.1131884375756, 527.8921578052419,-528.1342862912804, 527.7440482805981
100.98,-527.9184926880147,   527.90419608512,-528.2050553530447, 527.8945818043211
101.06, -527.875980706108, 527.9173783284888,-528.2121838663181, 527.9451471054568
101.11,-527.9950376245786, 527.8522905960223,-528.2678119743725, 527.8497758654967
101.18,-528.2310749133894, 527.9137679647162,-528.2165431069884, 527.6413975639111
101.28, -528.267208337009,  527.866323326406,-528.3032575420111, 527.5919642770696
101.35,-528.1330064917469, 527.7544649580738,-528.3574971575906,  527.773812148183
101.39, -528.071845149569, 527.8064614222261,-528.3242183641319, 527.8084798163485
101.46,-528.1685704323575,527.7481221591181,-528.345826369049,527.7398404966699
101.53,-528.3335126952935, 527.7145294515716,-528.2865263912065, 527.6833881441609
101.61,-528.1464425199789, 527.7109581901511,-528.4642208765761, 527.6497216760495
101.68,-528.0641216997607, 527.7718210852466,-528.4047363088173, 527.6930711925083
101.75,-528.2462636569784, 527.6985794836016,-528.3215726568786, 527.6428274772255
101.8,-528.3139289211161, 527.6502087316254,-528.3291464939625, 527.6030429847198
101.87,-528.1432015929262, 527.9781244901793,-528.2887512077072,  527.416869507252
101.93,-528.0901313167208, 527.7819932150788,-528.2235270601446, 527.6888279830273
101.97,-528.0727338497441,527.8241367641547,-528.130531800827,527.7415283868105
102.05,-528.1698836619236, 527.6506893953332,-528.2297350585612, 527.6270138181402
102.1,-528.2023574055336, 527.6348107678042,-528.1649069433483, 527.6242840212749
102.14,-528.2589909322568, 527.8773517408497,-527.9354910523624, 527.5414399481572
102.23,-528.2230713347103, 527.8885752376868,-527.8961632497487, 527.5972734964949
102.27,-527.9611041952802, 528.0152100284166,-527.9252732535642, 527.7072526248538
102.33,-527.8745663229535, 527.9260780896865,-527.8575193402604, 527.9201751044077
102.41,-528.0233796106295, 527.7981913029467,-527.9546989475983, 527.7895427367207
102.49,-528.0469894156494, 527.9504513987268,-527.8711963867405, 527.6899432959103
102.57,-528.0115780929461, 527.7881982064274,-527.9566782288587, 527.7215430488907
102.62,-528.0237215770404, 527.7759096406373,-527.9152230432036,  527.720368109183
102.66,-528.0838095832767,  527.750173396074,-527.8918962253052,  527.690257735944
102.77,-528.1365113180113, 527.8380360378999,-527.6749470641963, 527.7631648255311
102.81,-527.9770321604331, 527.7833981990972,-527.8566769429779, 527.7187041015472
102.86,-527.8961908923767,527.8650104439774, -527.73625902073,527.7964573281367
102.96,-527.7333155667576,527.9116617987911,-527.779410031511,527.8121654087595
103.03,-527.7570439174593, 527.8942508549352,-527.7504399613579, 527.7975013987411
103.08,-527.8125102477476,  527.787563282619,-527.7850047045786,  527.724499040164
103.12,-527.8500120258285, 527.7429312528046,-527.7710979648389, 527.6874111180373
103.14,-527.772062781948,527.7298671883602,-527.840398785792,527.6785134676866
103.21,-527.9717081613741,527.6536051781603,-527.771444578182,527.6184419185291
103.26,-527.9901857976262, 527.6285461495339,-527.8025395046832, 527.5892498969149
103.31,-527.9704379090064, 527.6233685000415,-527.7494086032558, 527.6406557993562
103.35,-527.9352050459892,527.6568818791126,-527.725382136814,527.6503762306681
103.4,-527.8342852212591, 527.7967648292623,-527.5726134611253, 527.7765522624558
103.5,-527.7637288304584, 527.7267790923331,-527.7425388734426, 527.6898518414779
103.56,-527.8188702434603,527.7289638131911,   -527.642200927,527.6926668940472
103.62,-527.8721827613228,527.7747956292496,-527.650227362806, 527.541715097329
103.66,-527.8555976728742, 527.7662001837438,-527.6402371373197, 527.5486450464214
103.7,-527.7634231803378, 527.5552370999292,-527.8168867237757, 527.6024437111098
103.73,-527.7935952446092, 527.5282803255219,-527.8116976996237, 527.5609253549788
103.77,-527.7567667639316, 527.6377658831542,-527.6379941537405, 527.6458475381036
103.82,-527.8108845323965,  527.795003140389,-527.6935096270232,  527.359229245491
103.89,-527.6042905330266, 527.735856102924,-527.545142605201,527.7073309545301
103.99,-527.9456693988731,527.5451856318629,-527.678342924509,527.3761856307113
104.03,-527.8940765895477, 527.5593210526398,-527.6478264506644, 527.4114317337675
104.1, -527.697909285046, 527.5551294147743,-527.6574778396358, 527.5725861337925
104.17,-527.5998625719567,527.6819730766196,-527.650224092969,527.4730519791593
104.27,-527.7525850703357,527.5307476783074,-527.744229026338,527.3200989777196
104.32,-527.7285017572896, 527.5641739250615,-527.6528072611262, 527.3568807129201
104.37,-527.7679513312611,527.5032692290531,-527.683123289366,527.3157778807611
104.44,-527.7232798410381, 527.3853144015267,-527.6571677022764, 527.4529617161205
104.49,-527.7828727388302, 527.4258645434398,-527.7154417922007, 527.2640021135333
104.57,-527.7094399578494, 527.4805108696416,-527.6397244891757, 527.3312390997253
104.61,-527.7576433017239,527.4781821230998,  -527.6557022573,527.2625803789549
104.65,-527.7628250768141, 527.4615392770503,-527.6672138751333, 527.2598842282417
104.73,-527.7318068114125, 527.4784344485288,-527.5797935540397, 527.3735697504492
104.8,-527.8034127510188,527.3166720842243,-527.667428268201,527.3958861163861
104.85,-527.6914517698563, 527.5587717407483,-527.5753045018811, 527.3731085777655
104.92,-527.6109466526166,  527.628327776354,-527.5189466391473, 527.4429972458622
105,-527.5450452798992, 527.4570699741251,-527.6402010516291,  527.568140817502
105.04,-527.6933712349639, 527.4739692813403,-527.5367588653374, 527.5362698391782
105.09,-527.6846041048792,  527.626871956533,-527.5246674292716, 527.4231243520375
105.16,-527.6184668895091, 527.6790688930338,-527.4931844870521, 527.4752819140288
105.24,-527.6994912657573, 527.4631287954155,-527.6491348307958,  527.442862979584
105.3,-527.7079487744747, 527.4508343511502,-527.6717853130916, 527.4195757876945
105.38,-527.5119013575941, 527.5093335507667,-527.6464484577825, 527.4971476686566
105.43,-527.6172604909264, 527.4204110638639,-527.6533013103301, 527.4252473840426
105.51,-527.4921157344711, 527.4346380145514,-527.7042275261164, 527.4422844290146
105.58,-527.4860106943471, 527.4443833345866,-527.6686761301341, 527.4430613612109
105.66, -527.420532160883, 527.3945421336584,-527.7686685888737, 527.3437716212309
105.7,-527.5426443899833, 527.4627681435793,-527.6429422159838, 527.1870151722698
105.77,-527.6186836245668, 527.3566724965452,-527.6725882663486, 527.1077997516423
105.84,-527.5571215324147,527.1307426981492,-527.799142052193,  527.11758472444
105.89,-527.5718219891057,527.1283779674828,-527.689915198061,527.1219872343551
105.96,-527.5131843319585, 527.1640631867265,-527.6315803842582, 527.1454420957613
106.03,-527.5560036941863,  527.283479071614,-527.3947601044893, 527.2020554973233
106.1,-527.5126669386257, 527.2150068167452,-527.4810686874595, 527.1389012737385
106.17, -527.453087054663, 527.2488156702385,-527.3989553491639, 527.1949019625696
106.27,-527.4298578542558, 527.3493027657028,-527.3794741561647,  527.099773735941
106.31,-527.4265732541577,  527.350417099724,-527.3410353146434, 527.1181127322299
106.35,-527.4567357478609, 527.3280518920697,-527.4820905507294, 526.9076766332337
106.43,-527.3686400378718, 527.1417216257016,-527.4431463045527, 527.2035482790158
106.48,-527.4376163552048, 527.1024587884224,-527.4753391859878, 527.1395201757103
106.56,-527.4301343123541, 527.1549692872193,-527.4145459575273, 527.1789318261642
106.61,-527.4165908333347, 527.2001664345439,-527.3883197629752,  527.192768424971
106.67,-527.5834992697351,527.2897328241448,-527.180855730521,527.2172208885147
106.72,-527.5475582223258,   527.32737545895,-527.2210574844189, 527.2264161998755
106.76,-527.5652475648278, 527.2687109169331,-527.2442501481604, 527.3139130596278
106.84,-527.5097258638405,  527.333252756564,-527.2670103254244, 527.3352446725891
106.89,-527.2185489986213, 527.5317341553043,-527.1642692099143, 527.5830042551842
106.93,-527.2897496203321, 527.7173492015291,-527.2129054167265, 527.3461762601262
107.01,-527.2974384433354, 527.6947929443561,-527.2701199732321, 527.3407557588567
107.05,-527.6970180595906, 527.4546494158183,-527.2052365843651, 527.3432243022866
107.12, -527.801946115562, 527.2363040775391,-527.3594012464096, 527.3915843422805
107.17,-527.7628513479464, 527.3239516389425,-527.3687066347978,  527.426715578358
107.22,-527.4681717439117, 527.5823536390184,-527.2681797778229, 527.6437349981637
107.27,-527.3724476877165, 527.7016343810297,-527.2410310860342, 527.7000536852988
107.31,-527.4397995700547, 527.7410522956984,-527.3518020938386, 527.5101531490865
107.38,-527.5071390772298, 527.7926570046632,-527.3916328450454, 527.3846303730526
107.48,-527.6472308980605, 527.6671850940209,-527.4905186615739, 527.3082017236115
107.59,-527.7370902959725, 527.3668418348725,-527.7470647538776, 527.2432633707765
107.63, -527.672865582504, 527.4724138781618,-527.6006238020562,  527.343006128003
107.7,-527.7885729847038, 527.3150521307157,-527.6249084803193, 527.3665089353004
107.77,-527.6134952937206, 527.3602427434712,-527.7097709329449, 527.3248826250507
107.82,-527.5629363309602, 527.4171666859108,-527.5974786930174, 527.3785947275587
107.86, -527.622057534853, 527.4998136009956,-527.6175213175072, 527.1852572858468
107.93,-527.6256462571527, 527.5379060230024,-527.5152170200014, 527.2553181038987
107.99,-527.6764940094685, 527.4622538594244,-527.5914547633648, 527.2110453510611
108.06,-527.6383573955114, 527.3269073558793,-527.5821231848226, 527.4068422135327
108.14,-527.7202826790768, 527.2764463277221,-527.6513523634713,  527.339978327684
108.22,-527.4849696144634, 527.5241993912186,-527.6549981819488, 527.3455395430771
108.26,-527.4700951287691, 527.5611310129358,-527.6126930917527, 527.3780043600448
108.34,-527.7024228013997,527.2946791063141, -527.67663421619,527.3458970427416
108.38,-527.6056413737253, 527.5306333534671,-527.5847033636679, 527.3156791586403
108.45,-527.5421089990261, 527.4016510971022,-527.6728771345823, 527.4432461834369
108.55,-527.4186496383736, 527.3911372404185,-527.7690273121666, 527.4330272328734
108.6,-527.5756901129935, 527.4069493640084,-527.6353456350809, 527.3726604272573
108.63,-527.6572471482375, 527.3435960919312,-527.6744371745598, 527.3040352522154
108.67,-527.6346738716881, 527.3686221102528,-527.6606149332077, 527.3245345836962
108.73,-527.7227834903888,527.3185662072271,-527.648295863686,527.2793938617216
108.84,-527.6320373648065, 527.2875174912756,-527.7358902948639, 527.3129467171417
108.88,-527.6238043709334, 527.3364645873027,-527.6857294873954, 527.3310650276647
108.93,-527.7298344296191, 527.4629412473619,-527.6280152726416, 527.1883128027945
108.99,-527.5149971384386, 527.3788845914708,-527.7145091672641, 527.3748992057324
109.06,-527.5023629775583, 527.4025234125452,-527.6512978516106, 527.4373338730161
109.1,-527.5641841998928, 527.3840141570946,-527.6646434011489, 527.3918558121925
109.15,-527.6823051281185,  527.295126650004,-527.7335268537942, 527.3359282132543
109.18,-527.7001777088026,  527.325191101825,-527.7275288338517,  527.329903204658
109.24,-527.6891562442839, 527.3058967925563,-527.7439448005466, 527.3947844477258
109.31,-527.6167678016818, 527.4248961803647,-527.6819938613696, 527.4680603450332
109.37,-527.6202109730456, 527.4683355280346,-527.6675022190656, 527.4963563866635
109.45,-527.6325152718269, 527.4974219589262,-527.6766379987208, 527.4868528424071
109.53,-527.7994021734082,527.4173628184705,-527.683751240504,527.4272052066391
109.58,-527.7647318131316, 527.5028989417691,-527.6168239766776, 527.5056480172183
109.64,-527.6837770664887, 527.6696560918357,-527.6414614429046, 527.4439094171591
109.69,-527.6636423823684, 527.7103455484066,-527.6222659603762, 527.4764548940879
109.75, -527.721076370127, 527.7929437089219,-527.4744286296227, 527.5291152554781
109.82,-527.7259750023945, 527.6617957689159,-527.6745247726435, 527.5016638321065
109.9,-527.6948304597163, 527.7129543086044,-527.6529891379226,  527.542345556682
109.93,-527.6764989853054, 527.7963762570322,-527.5981720470377, 527.5885808522881
109.98,-527.6033613928597, 527.688543122393,-527.826901466324,527.5591516902343
110.02,-527.6241319468629, 527.7035972923443,-527.8024930990114, 527.5663009237304
110.08,-527.7011638705731, 527.7268773469224,-527.7814571841831, 527.5381704892513
110.14,-527.9330024202097, 527.6394482795098,-527.6748749002013, 527.5801076163626
110.21,-527.9231588949602,   527.65677838698,-527.8526961016132, 527.4282619389589
110.27,-527.8202389616929, 527.7730569009126,-527.7489389230867, 527.5466193402347
110.34,-527.8728501425505, 527.6819365658266,-527.7589196720435, 527.6214314957458
110.41,-527.8024101670024,  527.663183733493,-527.8680854578076, 527.6587272275081
110.48,-527.5973444638682, 527.9008484825182,-527.8398749474522, 527.6547399870121
110.56,-527.8300981437977, 527.6422907861095,-527.9324333539437, 527.6015411882312
110.6,-527.9452245813341, 527.5479353303094,-528.0192108832573, 527.5115309762465
110.65,-528.0131763420193,527.7703955542249,-527.874272854567,527.4097882636457
110.72,-527.9232009722508, 527.6227857957281,-527.9401684397189, 527.6022217174515
110.77,-527.9160143498457, 527.6605354914868,-527.9181661521911, 527.6195142149402
110.82,-527.9679840240369, 527.6063752184162,-528.0004967363386, 527.5838052489546
110.87,-528.0497788214526,527.8828970188578,-527.645459902096,527.6434671994527
110.91,-528.0301682855343, 527.8864825694313,-527.6840320211577, 527.6607269007432
110.97,-528.1448011242021, 527.7694299835774,-527.7332370699564, 527.6851954565835
111.04,-527.8409964511413, 527.8206389356056,-527.8765856120508, 527.8513123603296
111.08,-527.7551383841582, 527.9510380116641,-527.7998641687325, 527.9336953218404
111.15,-527.7978978911698, 527.9321671298683,-527.8457045639101, 527.8951596969827
111.2,-528.1222234240586, 527.9765836251834,-527.6231554596687, 527.7869453214371
111.25,-528.0917598487947, 527.8162681699059,-527.7323631356619, 527.9047671624264
111.32,-527.7808087191913, 528.0339306268802,-527.7596735240896, 528.0046792211133
111.36,-527.688578198566,528.1589373329369,-527.667367242346,528.0911239227612
111.4,-527.8247684558011, 528.0240780205129,-527.7950422419361, 527.9673993252013
111.48,-527.9055040348206, 527.9676720037344,-527.8360936987762, 527.9191180516035
111.53, -527.957823506689, 527.9438312616276,-527.8530162182191,  527.897369231875
111.63,-527.9837247679606,  527.998281277892,-527.8198565077853, 527.8142587050993
111.7,-527.8072169560013, 528.0349506369289,-527.8131148213506, 527.9327190372808
111.77,-527.8653435564464, 528.0268259384962,-527.9157363276061, 527.7639568769756
111.85, -527.841172743037,  527.896498172856,-527.9839983924369,  527.755351748472
111.87,-527.9465610321172, 527.7917029274741,-528.0121667930688, 527.6764559326639
111.92,-527.9523503942829, 527.8246425398559,-527.9194186762538, 527.7137048503445
111.97,-528.0179236935315, 527.7483979963154,-527.9888553448567, 527.6446437484035
112.04,-527.9350582671856, 527.7561052308324,-528.0054774406262, 527.6380822269199
112.1,-527.9411952404608, 527.7619967208154,-527.9501974954802, 527.6488282262693
112.14,-527.9052152864002, 527.8240440327638,-527.8582795792955, 527.7016929606172
112.19,-527.9066780137359, 527.8218990946849,-527.8451429565903, 527.7113358969078
112.25,  -528.00863101699, 527.6450529880424,-528.0073673992194,  527.584611304038
112.32,-527.9478213889411,  527.729670391639,-527.9015442796453,  527.657191575036
