time,velX,velY,velZ,wRoll,wPitch,wYaw,wr1,wr2,wr3,wr4,qwbi,qwbj,qwbk,qwb0,X,Y,Z,driftRoll,driftPitch,driftYaw,windX,windY,windZ
2.27,   0.3539041076949341,  0.03543306096608177, -0.06593448252960979,  0.01965133508848581,  0.07248033827816028, 0.006860801900709925,   -531.1021776703477,    530.1714645491277,   -530.9669819024114,    530.2959160508025, 0.004399439909729993, -0.01959726905274571,   0.1748540441754964,   0.9843894834919908,   -1.660486176707743,   -1.214444759516501,   -1.329933071500762,-0.002355299908476071,0.0008683102051743996,-0.001912371928107621,  0.01761211632276953,  0.03881540493285179,  0.03607818526000256
2.36,   0.3666824856912339,  0.04067566417333716, -0.07101306498880035,  0.01539081372518498,  0.07447303459272349, 0.008523567736044192,   -530.9888643554692,    530.3145850683469,      -530.9066473558,    530.4128350861693, 0.004939501798897657, -0.01845848741891164,   0.1749613212512968,   0.9843898727791671,   -1.648512520930549,   -1.212760544153568,   -1.331757776711062,-0.002139252504050136, 0.001098039155243338,-0.001649746425364791,  0.01321320866928817,  0.04309111022300431,  0.03538825343694019
2.42,    0.3780555560173248,   0.04601019011145595,  -0.07682543618764996,   0.01240121392992959,   0.07568728013045004,  0.008079419761041417,    -530.9812886619858,     530.3439068980036,    -530.9190906642232,     530.4532706747768,  0.005414084957723514,  -0.01729938072300307,    0.1751070146588035,    0.9843825234775113,    -1.636011460655236,    -1.211189884511306,    -1.333953105982061, -0.002166984680455245,  0.001548483239568159,-0.0009967233444937874,    0.0216629241163071,     0.064641107476237,   0.05544401984398951
2.5,    0.3891033846841902,   0.05163628053678495,  -0.08249450327172871,   0.00919908475765158,   0.07582309340337817,  0.007154373106151065,    -530.9745652513642,     530.2781296150673,    -530.9708207866134,      530.515746504341,  0.005835082921020114,  -0.01609894289347253,    0.1752425532908246,    0.9843763626586784,    -1.623429311995031,    -1.209904824774537,    -1.336263522577847, -0.002547456303255334,   0.00188105994529407,-0.0009171808279227259,   0.02436815407220979,   0.05965139173390407,   0.05485700956897809
2.59,    0.3984488002022834,   0.05804741346623177,  -0.08860270655947036,  0.004446310216694043,    0.0745361838564996,  0.007192951524076819,     -530.973101795246,     530.2953610963389,    -530.9814073853931,     530.5274263768231,  0.006244917793107979,  -0.01481469607998746,    0.1753683865273502,    0.9843716040137529,    -1.610687704416767,    -1.208407693486194,    -1.339221754094783, -0.002552718479483312,  0.002031932044024688,-0.0008593817781743805,   0.01643854330941098,   0.05215265358224655,    0.0404655185590773
2.68,    0.4073606195729234,   0.06399793583286979,    -0.094181005103978, -0.000316715026612395,   0.07273248345614247,   0.00771019973115564,    -530.8872648712002,     530.4062271102966,    -530.8976258634987,     530.6294008933336,  0.006505740329204865,  -0.01362860319127264,    0.1754657903162164,    0.9843696932283771,    -1.597415262300921,    -1.207065170876267,     -1.34215870846508, -0.002249590169697971,  0.002405694560658851,-0.0002623244128782469,  0.003038665475671658,   0.04269704398857172,   0.02031878153745771
2.76,    0.4158575006936384,   0.06957271955466339,   -0.1005647562030184, -0.004886768108986163,    0.0708018499624348,  0.008107985675236519,    -530.8129010775542,        530.4798485747,     -530.836896549028,     530.7175426290218,  0.006690315964155088,  -0.01247842343204965,    0.1755740348627204,    0.9843644075762668,    -1.583467520863619,    -1.205006193337125,    -1.345270163500123, -0.002210178568423586,  0.002343860090360291,-0.0002980232667315489, -0.008330880717674507,   0.03922490230029446,  0.008043175937630822
2.84,    0.4234484417852779,   0.07563865641323712,    -0.106528214991577,  -0.01067087826413025,   0.06926074722538653,  0.008424112054200792,    -530.8049765583709,     530.5282153455782,    -530.7821037456531,     530.7648558654828,  0.006819586441760588,  -0.01129783935835537,    0.1756992011020022,    0.9843554453543265,    -1.569778791699798,    -1.202959695882746,    -1.348614784783577, -0.002044658615629016,  0.002570789075906075,-2.774862128560257e-05, 0.0003885067366240554,   0.04965862300588351,   0.02140274699542281
2.93,   0.4303372324570496,  0.08158867078302841,  -0.1126872427736813, -0.01615101779054848,  0.06758067617056636, 0.008266002511498416,   -530.8419510313901,    530.5780936369534,   -530.7564517055779,      530.73134211672, 0.006791657238856994, -0.01010083326159511,   0.1758310177418798,   0.9843451121223825,   -1.555777485047956,   -1.200230107422203,   -1.351893790768251, -0.00218662577005327,  0.00297618774014592,0.0002485230450468766,  0.01639685582959653,  0.06990217680122474,  0.04224383026627332
3,   0.4369851106183383,  0.08687427922260037,  -0.1186176923621674, -0.02014256819713282,  0.06878018965474605, 0.008026756839201572,   -530.9255555511894,    530.4924758935849,   -530.8337642496583,    530.6444612835486,  0.00675158224104748, -0.00896503191120453,   0.1759469784446603,   0.9843356668922789,   -1.541860929743967,   -1.198000457097266,   -1.355299976814534,-0.002106635714039859, 0.003711427693561792, 0.001134347193090235,  0.01176525739188149,  0.06418302635757184,  0.04658237094622049
3.09,   0.4419986864856771,  0.09233091743185778,   -0.124170994264114, -0.02419371672203345,  0.07000430428986031,  0.00790802704375464,   -530.9000848773691,    530.4170574786264,   -530.9895994825101,    530.5831081845394, 0.006569159267996501,-0.007724063310472688,   0.1761079290763468,   0.9843186386068932,   -1.527227886846638,   -1.194870004262953,   -1.359346179066317,-0.002391724441154227, 0.003820730832665635, 0.001210875249754096, 0.005282831263440961,  0.05311603889159047,  0.03080883286189614
3.17,   0.4462736327426683,  0.09744617404494106,  -0.1302674877907247, -0.02741176987013796,  0.06676209532883473, 0.007083938206336084,   -530.8988975300244,    530.3541252253457,   -531.1005862498647,    530.5350082877417, 0.006303026429461444, -0.00654741501569378,   0.1762341258295129,   0.9843063222938013,   -1.512148458401041,   -1.191648012845913,   -1.364186102907465,-0.002642702733320439,   0.0038033185718688, 0.001297688961802385, -0.01201065256641822,  0.02972748690582802,  0.01240448708004091
3.26,   0.4502828408939165,   0.1016393325288414,  -0.1364401540448381, -0.03007398443032096,  0.06176602899535277, 0.008004295574437822,   -530.8246278238555,    530.4206115707007,   -531.0553094937019,    530.5414346854459,  0.00610355838177066,-0.005355051215074004,   0.1763573147578387,   0.9842927245149019,   -1.497260572774978,   -1.188723092483394,   -1.369016225930581,-0.002401383826574149, 0.003305531656748454, 0.002215737390709223, -0.01894500105092133,  0.01516233867083061, 0.008093783537517801
3.32,   0.4537267590118798,   0.1067789081703941,  -0.1433384056373751, -0.03059996212282313,  0.05601044450668559, 0.007918219112215998,   -530.7749057685481,    530.4652070000496,   -531.0252146440877,    530.5455205528382, 0.005882739494762181,-0.004247522410771535,   0.1765029360946254,   0.9842733692828346,    -1.48193914239054,   -1.184483329637262,   -1.373433038706227,-0.002507811625368048, 0.003492326957256852, 0.002289670957266295, -0.01151119476884006,  0.02483244094565443,  0.02194295530602256
3.38,   0.4557078275425646,   0.1111985003799737,  -0.1496458466608977, -0.03044927678356103,  0.04991929291779242, 0.007747445904107626,   -530.7830079813581,    530.3801841859483,    -531.031596088539,    530.5791181744115, 0.005552633639583973,-0.003270539599718791,   0.1766356120785274,   0.9842552170936335,   -1.466914133336987,   -1.180653820652625,   -1.378708085617148,-0.002131276941862185,  0.00359865629309025, 0.002439923356046924, -0.02591569942434414,0.0004606088902266436, 0.006169969991706922
3.46,   0.4573229572793289,   0.1153002377990945,  -0.1565048715621236, -0.03245854791625044,  0.04324693247543172,  0.00792431177536226,   -530.8108209977426,      530.35569497796,   -531.0109498925839,    530.5557920426434, 0.005237723147215821,-0.002403607549074597,   0.1767659326451895,   0.9842360458665693,   -1.451963638942637,   -1.177186662515443,   -1.383813437347829, -0.00233084139441852, 0.003416594995752171, 0.002514787820218217, -0.04252817596179555,  -0.0110486355137435,-0.009330287590231863
3.55,   0.4581311199412062,   0.1194359287107485,  -0.1631397176762211,  -0.0352227296971022,  0.03741866557475822, 0.007919680277867708,   -530.8032516994232,    530.3445160897128,   -531.0245918130197,     530.526068693898,  0.00485016946271111,-0.001563068112723816,   0.1769088102320111,   0.9842140547343103,   -1.436841061621232,    -1.17277948051739,   -1.389397910180089, -0.00226253425575704, 0.003139161910909435, 0.002515427231095907, -0.04020288106561149, -0.01557969711975216,-0.005065844478922643
3.64,    0.4583985886996051,    0.1226752847849258,   -0.1703120064693338,  -0.03741438165543631,   0.03114534477183298,  0.008549485361015701,    -530.8422800948007,     530.3479386767674,     -530.978063685668,     530.4949034855233,  0.004387482064601823,-0.0008201141103585118,    0.1770550491507114,    0.9841908285409989,    -1.421124713786284,     -1.16853711305046,    -1.394489365257216, -0.002613620385818945,  0.002958641113697972,  0.001942505178410594,  -0.02539655320918364, -0.004776046779927398,   0.01190807808444503
3.73,    0.4586452875014848,    0.1253170913151976,   -0.1766263250088455,  -0.03931893389854629,   0.02761091009735269,  0.008650497672381106,    -530.8544189276917,     530.3328297331367,    -530.9662198712268,     530.4534136330043,  0.003826599646365864,-0.0001877233723338928,    0.1772173255336529,    0.9841642857906301,     -1.40579024301079,    -1.164465539428366,    -1.400013492116046, -0.002225921996418856,  0.003434700621321791,  0.001319880059972385, -0.006342162685538267,   0.01373334494740279,   0.03777373243426463
3.81,   0.4579399372142555,   0.1275407696257029,  -0.1830856673157407, -0.04115519891145285,  0.02442953254000849, 0.008840972998371138,   -530.8388435656276,    530.3625013583071,   -531.0060631246525,    530.3300785439864, 0.003251585955564018,0.0003647564193444542,   0.1773372725632772,   0.9841446976442773,   -1.390330182361842,   -1.160372665158706,   -1.406580111334459,-0.002553919522725704, 0.003900376601795126, 0.001396621134105339, 0.004478180477087073,  0.02745254049665621,  0.04784573000410929
3.89,   0.4573828846611094,   0.1301033176562906,  -0.1890629819341154, -0.03896745762071155,  0.02092657116708194, 0.009211640479788031,   -530.7728161766238,    530.3174771817859,   -531.0677630356854,    530.3118982761481, 0.002637639207506187,0.0009229121934514769,    0.177525819013275,   0.9841121758601303,   -1.374719591319286,   -1.155682684085207,   -1.412237453000139,-0.002262867405120495,  0.00404091904167605,  0.00117874443968425,-0.006259553948520527,  0.01522869968048042,  0.03775657395195511
3.98,   0.4567767698313235,   0.1315470051528506,  -0.1954341528326798, -0.03673847413881835,  0.01470342429703436, 0.009314565851803916,    -530.767292983319,    530.2403583511576,   -531.0708418263271,     530.298058845318, 0.002085532472529024, 0.001377284236230926,   0.1776759080124233,    0.984085883119151,   -1.359790312595301,   -1.151174998123021,   -1.418350699258974,-0.002293761970386915, 0.004114175167147582, 0.001491565672276432, -0.02812791651513726,-0.003626901288110742,  0.02115966834488923
4.06,   0.4556398318345391,   0.1324773996077983,  -0.2017956655905475, -0.03542346367476626,  0.00842789293177014, 0.009687834765838114,   -530.7362134342806,    530.2205462166595,   -531.0349362887117,    530.3037542337763, 0.001567387394058647, 0.001703591505973146,   0.1778036050032336,   0.9840632698767856,   -1.344958254681413,   -1.146611688630056,   -1.424412868633792,-0.002276543423652348, 0.004203377751566716, 0.001474571472243911, -0.04157693216992446, -0.01299779862230273, 0.009053420360353337
4.15,   0.4546185272691219,   0.1332161622218125,  -0.2082654858465836, -0.03487498339913773, 0.001187192344639751, 0.009576688338669629,   -530.7489841273134,    530.2075416887507,   -531.0392776681421,    530.2193433411961, 0.001035972421263835, 0.001938194390794063,   0.1779116630669513,   0.9840440083189356,    -1.33007717941935,   -1.142086886659147,   -1.431383529765403,-0.001877343860246286, 0.004242736978162433, 0.001093961001632186, -0.03764596686744236,-0.008746556413419478, 0.009558751901211672
