time,accX,accY,accZ,wRoll,wPitch,wYaw
16.99,   -0.22593613,    0.04911655,   -9.99030627, 0.05235987756,-0.05235987756, 0.40142572796
17.02,       -0.37328578,         0.1964662,-9.931366410000001,     0.01745329252,    -0.06981317008,     0.45378560552
17.06,   -0.34381585,    0.25540606,   -9.81348669, 0.03490658504,-0.06981317008, 0.47123889804
17.09,   -0.34381585,    0.13752634,   -9.87242655, 0.06981317008,-0.05235987756, 0.47123889804
17.13,       -0.55010536,        0.25540606,-9.842956620000001,      0.0872664626,    -0.01745329252,     0.45378560552
17.16,   -0.59922191,    0.25540606,   -9.87242655,  0.0872664626,-0.01745329252, 0.41887902048
17.2,       -0.52063543,        0.07858648,-9.842956620000001,     0.12217304764,    -0.01745329252,     0.40142572796
17.24,   -0.6876317,   0.04911655,  -9.78401676,0.06981317008,0.01745329252,0.41887902048
17.27,  -0.62869184,   0.04911655,  -9.87242655,0.03490658504,            0,  0.436332313
17.31,       -0.56975198,       -0.04911655,-9.842956620000001,     0.03490658504,                 0,       0.436332313
17.34,  -0.62869184,    0.1964662,  -9.81348669,            0,0.01745329252,0.45378560552
17.38,       -0.56975198,         0.1964662,-9.931366410000001,    -0.01745329252,     0.05235987756,       0.436332313
17.41,  -0.55010536,   0.07858648,  -9.99030627,            0,0.03490658504,0.41887902048
17.45,  -0.43222564,   0.16699627,  -9.99030627,0.01745329252,0.01745329252,0.40142572796
17.48,  -0.31434592,   0.07858648,  -9.87242655,0.01745329252,0.03490658504,0.40142572796
17.51,  -0.46169557,   0.10805641,  -9.87242655,0.03490658504,0.03490658504,0.36651914292
17.55,  -0.56975198,   0.04911655,  -9.96083634,0.03490658504,0.05235987756,0.33161255788
17.59,       -0.40275571,       -0.07858648,-9.725076899999999,     0.03490658504,      0.0872664626,     0.36651914292
17.61,       -0.31434592,       -0.10805641,-9.666137040000001,                 0,     0.13962634016,     0.41887902048
17.65,       -0.28487599,       -0.13752634,-9.666137040000001,                 0,     0.06981317008,     0.40142572796
17.68,       -0.46169557,                 0,-9.666137040000001,     0.03490658504,     0.05235987756,     0.29670597284
17.72,  -0.40275571,  -0.04911655,   -9.5286107, 0.0872664626,0.06981317008,0.20943951024
17.75,       -0.37328578,       -0.13752634,-9.842956620000001,      0.1745329252,     0.05235987756,     0.03490658504
17.79,   -0.46169557,   -0.13752634,   -9.96083634, 0.05235987756, 0.01745329252,-0.01745329252
17.82,    0.01964662,   -0.62869184,   -9.78401676, 0.03490658504,             0,-0.15707963268
17.86,       -0.28487599,        -0.6876317,-9.842956620000001,    -0.03490658504,     0.05235987756,     -0.1745329252
17.89,   -0.28487599,   -0.40275571,   -9.87242655,             0, 0.03490658504,-0.27925268032
17.93,   0.31434592,  -0.56975198,   -9.5286107,-0.0872664626,            0,-0.3490658504
17.96,    0.22593613,   -0.43222564,  -10.07871606,-0.15707963268,-0.03490658504,-0.24434609528
17.99,   -0.01964662,   -0.55010536,  -10.94316734,-0.01745329252, -0.2617993878,-0.24434609528
18.03,                 0,       -0.62869184,-9.646490419999999,    -0.12217304764,     -0.1745329252,     -0.1745329252
18.06,       -0.43222564,        0.25540606,-9.204441470000001,    -0.01745329252,     0.03490658504,    -0.19198621772
18.1,   -0.4911655,  -0.43222564, -10.33412212,0.13962634016,0.10471975512, -0.436332313
18.13,    0.46169557,   -0.56975198,   -8.68380604,-0.15707963268, 0.10471975512,-0.29670597284
18.17,   -1.04127086,   -0.16699627,  -11.40486291,             0,-0.13962634016,  -0.436332313
18.2,   -0.56975198,   -0.86445128,   -10.0197762,-0.20943951024,             0,-0.29670597284
18.24,    0.83498135,    0.25540606,   -8.94903541,-0.12217304764, 0.12217304764, -0.2617993878
18.27,     -0.982331,    0.40275571,  -10.36359205, 0.10471975512,-0.05235987756,-0.55850536064
18.3,    1.04127086,   -0.22593613,   -7.81935476,-0.38397243544, 0.03490658504,-0.36651914292
18.34,   -1.01180093,             0,  -11.75850207, -0.1745329252, -0.3490658504,-0.33161255788
18.38,   -0.37328578,    1.04127086,   -8.71327597, 0.27925268032,-0.22689280276,-0.76794487088
18.41,   -1.20826713,   -2.33794778,  -10.79581769,-0.66322511576, 0.06981317008,-0.40142572796
18.44,   -1.01180093,    1.62084615,  -10.27518226, -0.0872664626, -0.1745329252,-0.41887902048
18.48,        0.86445128,        0.07858648,-8.398930050000001,     -0.2617993878,     0.05235987756,    -0.54105206812
18.52,       -0.37328578,       -0.13752634,-9.469670839999999,    -0.41887902048,    -0.01745329252,    -0.06981317008
18.55,       -1.07074079,        2.60317715,      -10.13765592,0.5759586531600001,    -0.31415926536,    -0.59341194568
18.59,   -0.37328578,   -0.80551142,    -9.2339114,-0.15707963268,             0,-0.68067840828
18.62,   -1.12968065,    0.89392121,   -9.58755056,-0.12217304764,             0,-0.19198621772
18.66,     -0.982331,    0.13752634,  -11.67009228, 0.20943951024,-0.15707963268,-0.38397243544
18.67,    0.13752634,    0.16699627,    -7.2692494,-0.47123889804, 0.13962634016, 0.06981317008
18.7,  -0.59922191,   1.90572214, -11.35574636,0.06981317008,-0.1745329252,            0
18.74,   -1.87625221,    0.16699627,  -10.07871606,  0.3490658504,-0.31415926536, -0.5235987756
18.77,    0.46169557,    0.56975198,   -6.82720045,-0.31415926536, 0.15707963268,-0.19198621772
18.81,   -1.32614685,    0.65816177,  -12.62295335,  0.0872664626,-0.03490658504,-0.48869219056
18.84,       -1.26720699,       -0.46169557,-9.116031680000001,                 0,     0.05235987756,    -0.59341194568
18.88,   -0.16699627,   -0.52063543,  -10.48147177,-0.62831853072, 0.20943951024,             0
18.92,   -0.31434592,    2.69158694,   -9.35179112, 0.29670597284,-0.15707963268,-0.20943951024
18.94,    0.65816177,   -0.22593613,   -9.06691513,-0.10471975512,  0.1745329252,-0.33161255788
18.99,  -2.54423729,   1.90572214, -12.33807736,0.03490658504,0.15707963268,-0.0872664626
19.02,         0.4911655,        1.84678228,-8.369460119999999,     0.24434609528,     0.29670597284,    -0.75049157836
19.05,   -1.04127086,   -2.02360186,  -10.82528762,-0.40142572796, 0.31415926536,-0.24434609528
19.09,    0.40275571,    2.33794778,   -8.94903541,   0.436332313, -0.0872664626,-0.22689280276
19.12,   -0.04911655,   -1.29667692,   -9.35179112,-0.20943951024, -0.0872664626,-0.29670597284
19.16,   -1.10021072,    1.01180093,  -10.22606571,-0.29670597284,-0.03490658504, 0.19198621772
19.19,     -0.982331,    1.90572214,   -9.26338133,  0.1745329252, 0.12217304764,-0.36651914292
19.23,       -1.01180093,       -0.92339114,-9.842956620000001,    -0.48869219056,     0.36651914292,    -0.13962634016
19.26,    0.28487599,    3.49709836,   -8.68380604, 0.62831853072,  0.1745329252,-0.27925268032
19.3,   -0.74657156,   -1.84678228,  -11.40486291, 0.06981317008, 0.10471975512,-0.31415926536
19.33,    1.50296643,     1.4734965,    -6.9745501,-0.50614548308, 0.31415926536, 0.47123889804
19.36,   -1.23773706,    2.54423729,  -12.50507363, 0.80285145592, 0.01745329252,-0.31415926536
19.4,       -1.32614685,       -1.56190629,-9.725076899999999,    -0.13962634016,     0.06981317008,    -0.31415926536
19.43,     2.7505268,    1.14932727,   -5.11794451,-0.54105206812, 0.24434609528, 0.33161255788
19.46,   -1.56190629,   -0.25540606,   -15.3243636, 0.55850536064,-0.45378560552, -0.0872664626
19.51,       -1.78784242,       -0.07858648,-8.831155689999999,    -0.10471975512,     -0.0872664626,    -0.05235987756
19.54,    2.4558275,   1.59137622,  -4.68571887,-0.7853981634,0.71558499332,0.29670597284
19.57,   -0.13752634,    0.86445128,  -15.49135987,-0.13962634016,-0.05235987756, 0.13962634016
19.61,   -1.14932727,    0.95286107,  -10.45200184, 0.12217304764,-0.15707963268, -0.0872664626
19.65,    2.39688764,     1.4734965,   -5.72698973,-0.41887902048, 0.45378560552, 0.33161255788
19.68,   -0.37328578,    1.99413193,   -14.5384988, 0.31415926536,-0.20943951024,  0.2617993878
19.71,   -3.58550815,   -2.08254172,  -13.08464892, 0.31415926536,-0.45378560552,-0.13962634016
19.75,    3.12381258,    2.91752307,    1.38508671,-0.10471975512, 0.92502450356, 0.03490658504
19.78,    2.48529743,   -0.86445128,  -16.10040509,-0.05235987756,-0.06981317008,  0.2617993878
19.82,   -3.18275244,   -2.08254172,  -15.90393889, 0.24434609528,-1.27409035396,             0
19.85,    1.69943263,    3.30063216,   -0.77604149, -0.1745329252,   0.436332313,-0.15707963268
19.88,   -0.01964662,    1.59137622,  -10.27518226,-0.29670597284, 0.33161255788, 0.05235987756
19.93,  -2.77999673,  -1.87625221, -17.23008574,0.33161255788,-0.7853981634,-0.2617993878
19.96,     1.4734965,    1.26720699,   -3.30063216, 0.05235987756,  0.3490658504,-0.20943951024
19.99,        1.84678228,        0.25540606,-9.096385059999999,     -0.3490658504,     0.54105206812,     0.47123889804
20.03,   -1.87625221,   -1.07074079,  -18.10436033,  0.0872664626,-0.71558499332, 0.20943951024
20.06,   0.25540606,   1.78784242,  -5.06882796, 0.1745329252, 0.2617993878,-0.2617993878
20.09,        2.36741771,        2.20042144,       -5.55999346,    -0.13962634016,0.8377580409600001,     0.13962634016
20.13,   -0.80551142,   -1.50296643,  -18.16330019,             0,-0.71558499332,             0
20.16,   -1.23773706,   -0.37328578,   -9.69560697,  0.0872664626,-0.64577182324, -0.2617993878
20.2,     0.6876317,    2.33794778,   -2.97646293,-0.19198621772, 0.59341194568,-0.03490658504
20.24,    0.62869184,    1.10021072,  -12.88818272, -0.2617993878,-0.03490658504, 0.06981317008
20.27,   -2.22989137,   -1.04127086,  -13.64457759,  0.1745329252,-0.68067840828,-0.20943951024
20.3,    1.50296643,    2.11201165,   -1.72890256,-0.12217304764, 0.68067840828,-0.06981317008
20.33,    2.51476736,    1.65031608,   -7.98635103,-0.36651914292,  0.5235987756, 0.48869219056
20.36,   -1.75837249,   -1.38508671,  -19.11616126, 0.10471975512,-0.99483767364, 0.19198621772
20.4,   -1.12968065,     1.1787972,   -7.73094497,             0,-0.20943951024, 0.12217304764
20.44,    0.95286107,     3.4381585,   -3.00593286,-0.10471975512, 0.94247779608, 0.47123889804
20.47,   -0.52063543,    1.32614685,  -16.48351418,   0.436332313,-0.13962634016,  0.1745329252
20.51,   -1.65031608,   -1.67978601,  -16.07093516, 0.13962634016,-0.62831853072,-0.03490658504
20.54,    1.99413193,    0.80551142,   -3.55603822,-0.47123889804, 0.66322511576, 0.38397243544
20.57,   0.28487599,    2.7505268, -12.65242328,-0.0872664626,0.38397243544, 0.5235987756
20.61,   -1.56190629,   -0.07858648,  -14.56796873, 0.38397243544,-0.47123889804,-0.06981317008
20.64,    1.10021072,    0.07858648,   -5.38317388,-0.33161255788, 0.29670597284, 0.15707963268
20.68,    2.27900792,    1.75837249,   -6.88614031,-0.38397243544, 0.45378560552, 0.41887902048
20.71,   -1.04127086,    1.01180093,  -15.37348015,   0.436332313,-0.68067840828,-0.27925268032
20.74,   -0.62869184,   -0.56975198,   -7.55412539, -0.1745329252,-0.15707963268, -0.2617993878
20.78,   2.77999673,   3.33010209,  -2.17095151,-0.0872664626,0.76794487088,0.03490658504
20.81,    0.28487599,     0.1964662,  -15.98252537, 0.24434609528,-0.41887902048, -0.0872664626
20.85,   -2.20042144,   -2.08254172,  -14.33220929, 0.10471975512, -0.6981317008,-0.19198621772
20.89,    1.10021072,    2.33794778,   -1.84678228,-0.10471975512, 0.73303828584,-0.03490658504
20.92,        2.51476736,        3.82126759,-8.222110470000001,     0.38397243544,     0.48869219056,    -0.10471975512
20.95,       -1.62084615,       -2.91752307,      -18.04542047,0.5759586531600001,    -0.85521133348,     -0.2617993878
20.99,       -0.10805641,       -1.75837249,-8.192640539999999,     -0.2617993878,    -0.22689280276,     0.10471975512
21.02,   1.01180093,   2.17095151,  -2.97646293,-0.2617993878,0.71558499332,0.19198621772
21.06,0,0,0,0,0,0
