time,accX,accY,accZ,wRoll,wPitch,wYaw,Pa
38.88,      -0.27505268,       0.36346247,      -9.81348669,                0,   -0.01745329252,    0.05235987756,99836.57073974609
38.97,       -0.27505268,        0.37328578,-9.842956620000001,                 0,    -0.01745329252,     0.03490658504, 99836.04431152344
39.06,       -0.2946993,       0.37328578,      -9.80366338,                0,   -0.03490658504,    0.05235987756,99835.53314208984
39.12,       -0.27505268,        0.37328578,-9.833133310000001,                 0,    -0.01745329252,     0.05235987756, 99834.99908447266
39.17,       -0.27505268,        0.37328578,-9.833133310000001,                 0,    -0.01745329252,     0.03490658504, 99834.48791503906
39.26,       -0.25540606,        0.38310909,-9.823309999999999,                 0,    -0.01745329252,     0.05235987756, 99833.95385742188
39.35,      -0.26522937,       0.37328578,      -9.81348669,                0,   -0.01745329252,    0.03490658504,99833.42742919922
39.43,        -0.2946993,        0.38310909,-9.823309999999999,                 0,                 0,     0.05235987756, 99832.93151855469
39.52,       -0.27505268,        0.37328578,-9.842956620000001,    -0.01745329252,                 0,     0.05235987756,  99832.3974609375
39.6,       -0.27505268,        0.38310909,-9.842956620000001,    -0.01745329252,    -0.01745329252,     0.05235987756, 99831.87866210938
39.69,       -0.27505268,        0.36346247,-9.833133310000001,    -0.01745329252,    -0.01745329252,     0.05235987756, 99831.35986328125
39.75,       -0.28487599,        0.35363916,-9.823309999999999,                 0,    -0.01745329252,     0.05235987756, 99830.83343505859
39.83,       -0.28487599,         0.3929324,-9.842956620000001,    -0.01745329252,                 0,     0.03490658504, 99830.31463623047
39.92,        -0.2946993,        0.36346247,-9.852779930000001,    -0.01745329252,                 0,     0.06981317008, 99829.79583740234
40,      -0.28487599,       0.37328578,      -9.86260324,   -0.01745329252,                0,    0.03490658504,99829.26940917969
40.11,      -0.26522937,       0.38310909,      -9.86260324,   -0.01745329252,                0,    0.06981317008,99828.75823974609
40.14,      -0.28487599,       0.38310909,      -9.87242655,                0,                0,    0.03490658504,99828.23944091797
40.23,      -0.27505268,       0.35363916,      -9.88224986,                0,                0,    0.05235987756,99827.71301269531
40.29,      -0.27505268,       0.36346247,      -9.88224986,   -0.01745329252,                0,    0.05235987756,99827.17895507812
40.36,      -0.28487599,       0.37328578,      -9.88224986,                0,                0,    0.05235987756,99826.65252685547
40.45,      -0.27505268,       0.37328578,      -9.89207317,   -0.01745329252,                0,    0.05235987756,99826.11846923828
40.54,      -0.28487599,       0.37328578,      -9.89207317,   -0.01745329252,                0,    0.03490658504,99825.60729980469
40.6,       -0.26522937,        0.37328578,-9.911719789999999,                 0,                 0,     0.01745329252, 99825.06561279297
40.67,       -0.27505268,        0.35363916,-9.911719789999999,                 0,    -0.01745329252,     0.05235987756, 99824.55444335938
40.75,       -0.28487599,        0.36346247,-9.911719789999999,    -0.01745329252,                 0,     0.05235987756, 99824.01275634766
40.83,       -0.28487599,        0.37328578,-9.931366410000001,                 0,    -0.03490658504,     0.06981317008, 99823.47106933594
40.92,        -0.2946993,        0.37328578,-9.931366410000001,                 0,    -0.01745329252,     0.01745329252, 99822.93701171875
40.95,       -0.27505268,        0.37328578,-9.931366410000001,                 0,    -0.05235987756,     0.03490658504, 99822.40295410156
41.03,       -0.28487599,        0.37328578,-9.931366410000001,    -0.01745329252,    -0.03490658504,     0.05235987756, 99821.86889648438
41.12,        -0.2946993,        0.37328578,-9.941189720000001,    -0.01745329252,    -0.01745329252,     0.03490658504, 99821.32720947266
41.21,       -0.27505268,        0.37328578,-9.941189720000001,    -0.03490658504,    -0.03490658504,     0.05235987756, 99820.80841064453
41.27,      -0.28487599,       0.35363916,      -9.95101303,                0,   -0.01745329252,    0.06981317008,99820.26672363281
41.36,      -0.27505268,       0.37328578,      -9.96083634,   -0.01745329252,   -0.03490658504,    0.05235987756,99819.73266601562
41.45,      -0.27505268,        0.3929324,      -9.98048296,                0,   -0.01745329252,    0.05235987756,99819.19097900391
41.55,      -0.28487599,       0.37328578,      -9.96083634,   -0.01745329252,   -0.01745329252,    0.05235987756,99818.64166259766
41.64,      -0.28487599,        0.3929324,      -9.98048296,   -0.03490658504,   -0.01745329252,    0.05235987756,99818.10760498047
41.74,      -0.27505268,       0.36346247,      -9.98048296,   -0.01745329252,   -0.03490658504,    0.05235987756,99817.57354736328
41.82,     -0.28487599,      0.37328578,    -10.00012958,               0,  -0.01745329252,   0.05235987756,99817.0166015625
41.9,       -0.2946993,       0.36346247,      -9.98048296,                0,   -0.01745329252,    0.05235987756,99816.46728515625
41.99,      -0.28487599,       0.36346247,     -10.00995289,   -0.01745329252,   -0.01745329252,    0.05235987756,99815.92559814453
42.04,       -0.2946993,       0.38310909,     -10.00995289,   -0.03490658504,   -0.03490658504,    0.03490658504,99815.37628173828
42.13,      -0.2946993,      0.40275571,     -9.99030627,  -0.01745329252,  -0.01745329252,   0.06981317008,99814.8193359375
42.18,      -0.28487599,       0.36346247,     -10.00012958,                0,                0,    0.06981317008,99814.25476074219
42.28,      -0.27505268,       0.37328578,     -10.00995289,                0,                0,    0.03490658504,99813.70544433594
42.34,      -0.27505268,       0.36346247,     -10.00012958,                0,   -0.01745329252,    0.05235987756,99813.14849853516
