time,qPTAM0,qPTAMi,qPTAMj,qPTAMk,XPTAM,YPTAM,ZPTAM
92.44, 0.4408608512578475,-0.7491470606664435, 0.4328839334277035,-0.2388114196449185,  1.273948615919418, -2.774947381935915,  34.24760308018034
92.7, 0.4369497336118717,-0.7508073299843046, 0.4351148412805051,-0.2367221178627439,  1.240179559270397, -2.732356172408027,  34.39069710232235
92.92, 0.4346794146395165,-0.7520751855808863, 0.4354503021823183, -0.236259938840842,   1.21752740992123, -2.707556817179833,  34.48449159780442
93.16, 0.4314162412016156,-0.7533940971262572, 0.4373038716556735,-0.2346096496893675,  1.183329650255933, -2.665228610314566,  34.61684346946871
93.39, 0.4271846499893074,-0.7555501848491289, 0.4390037323085934,-0.2322324668445676,  1.151985119739032,   -2.6240184123457,  34.74520122196942
93.65, 0.4230898610789773,-0.7581294404628649,  0.439890582484266,-0.2296301353196402,  1.113699236987856, -2.572533207183381,  34.89627013282771
93.91, 0.4214104390338664,-0.7598333366292191, 0.4392857783097526,-0.2282401148891555,  1.089617205387533, -2.544226631456066,   34.9938574955781
94.16, 0.4179252715060766,-0.7624906906800357, 0.4392292866954352,-0.2258828245385244,  1.055875235070935,  -2.49957454720435,  35.12763267523084
94.38, 0.4147631276431832,-0.7646337731299382, 0.4399977629178632,-0.2229522644281125,  1.023369297679094, -2.455540534251656,  35.25861644065723
94.62, 0.4112860961748607,-0.7673892050727525, 0.4400016533557182,-0.2198979370637996,  0.993256690258702, -2.412838441135925,  35.39034973597771
94.86,  0.408212910949417,-0.7701430424066997, 0.4394379577304593,-0.2171064198085051, 0.9630945429084283, -2.369977498430483,  35.52257526660498
95.1, 0.4042573062594533,-0.7729281248721506, 0.4393319237059298, -0.214812959525134, 0.9333435459676304, -2.326551210108172,  35.65425721251089
95.33, 0.4017510113378226,-0.7745755789653705,  0.439883124118126,-0.2124397258640738, 0.9101415023306781, -2.293638388276752,  35.75958377657881
95.58, 0.3992441694641665,-0.7760105236334905,  0.440554941267163,-0.2105281613790859, 0.8843447905278303, -2.255625783203894,  35.86803559842436
95.84, 0.3953010879924831,-0.7783259009477457, 0.4415137987001691,-0.2073895126394135, 0.8526263579573303, -2.204700883666328,  36.01125046918983
96.08,  0.392015944543821,-0.7802358789870322, 0.4421995689633863,-0.2049732085492464, 0.8295886599094704, -2.168211013434403,  36.12437206188004
96.33, 0.3885119709830103,-0.7821217063749981,  0.443477406147193,-0.2016702201777539, 0.7992415155488524, -2.116182653484386,  36.26975258657285
96.57, 0.3850989628757984,-0.7841383351807154, 0.4440164431365036,-0.1991839877250096, 0.7722224047603565, -2.068385993609649,  36.41085720732988
96.84,  0.381072118790261,-0.7858886950895041, 0.4458111280234665,-0.1959960203455412, 0.7431615672313463, -2.012094950491967,  36.57464233938212
97.09, 0.3780934817333981,-0.7877760143667121, 0.4458384599499677,-0.1941168218838427, 0.7243396551123127, -1.975506592490111,  36.69914317703417
97.37, 0.3741900005427078,-0.7893356081995188, 0.4475637514417072,-0.1913552512140637, 0.7048964087301126, -1.935417688261057,  36.82426222764419
97.62, 0.3693665061726238,-0.7904376156317764, 0.4506866412046179,-0.1888314433602345, 0.6828827149065293, -1.882665169519637,  36.97845473304856
97.85,0.3656792787312253,-0.791668154063093,0.4520524652611624, -0.18758403516792,0.6708666580537593,-1.848797265905489, 37.10129127043355
98.11, 0.3637839719717416, -0.792241364379996, 0.4530808101891156,-0.1863642250803189, 0.6615816904204064, -1.821053842408439,  37.19416510680788
98.36, 0.3585225460324581,-0.7940408436006208,  0.455138098552773,-0.1838723377123729, 0.6454090286144202, -1.772567374887235,  37.32305053551266
98.63, 0.3531222634079108,-0.7952098864800499, 0.4579256540185976,-0.1823430875337147, 0.6271535185585619, -1.712353494863138,  37.48053105775234
98.89, 0.3477432756656523,-0.7968568973819293, 0.4595863201000968,-0.1813094491488148, 0.6147275103845643,  -1.66170568350887,  37.62409528847138
99.17,  0.342650306050855,-0.7993084847850258, 0.4599874445300567,-0.1791850089663129, 0.6060879781442827, -1.618986712261149,  37.76290304025285
99.42, 0.3411780404578981,-0.8005097186835981, 0.4592410266671192,-0.1785452801890134, 0.6037477101360487, -1.603391351903863,   37.8459939521471
99.68, 0.3379324665177728,-0.8015930662039676, 0.4606099087089021,-0.1763170976840903, 0.5945406672215439, -1.561278637842846,  37.97039530692452
99.89, 0.3340676722418617,-0.8026070143051317, 0.4627485857856319,-0.1734460145236311,  0.586742858158446, -1.519605811736511,  38.09889179894316
100.14, 0.3312146798163128,-0.8037403916252088, 0.4638272574999648,-0.1707673756723537, 0.5801027959820337, -1.478719881030389,  38.22777034757403
100.41, 0.3282273274342795,-0.8049165346469032, 0.4651763054189194,-0.1672907687345697, 0.5740751207574307, -1.437186754900629,  38.35465560324968
100.64, 0.3243840175013937,-0.8064953874410847, 0.4661960231653597,-0.1643181969848191, 0.5689073529019698, -1.395521717588424,  38.48003781211065
100.88, 0.3207105283123987,-0.8076509574712897, 0.4675482636385119,-0.1619947892480854, 0.5645093956144392, -1.353412647176803,  38.60616796844341
101.12, 0.3161668634021456,-0.8089081939385949, 0.4690674902585557, -0.160252115423221, 0.5604705148668838, -1.309670100623491,  38.73714311244014
101.36, 0.3121224139760869,-0.8098847838472772, 0.4706726122089377,-0.1585324268168264, 0.5576676606338066, -1.265430760219863,  38.86444677808485
101.59, 0.3075046151006763,-0.8116061045070565, 0.4716493903397938,-0.1558277833391544, 0.5552609179999972, -1.219759415298808,  38.99135754634742
101.85, 0.3020028075134006,-0.8135564527166835,   0.47255013303729,-0.1536736051283312,  0.553579915328911, -1.161672429037838,  39.14267812050001
102.12, 0.2990903410133112,-0.8145300351440863, 0.4730044424906584,-0.1528122697771485, 0.5504401904102868, -1.131064578039741,  39.23463936680436
102.37, 0.2938796999011855,-0.8159622820642582, 0.4747457594373316,-0.1498524033186543, 0.5504745977147821, -1.067223318298342,  39.39509573708908
102.62, 0.2916677446085783,-0.8168261574368556, 0.4749497678836386,-0.1488175927731407, 0.5489702850157178, -1.034863905010561,  39.48156950188865
102.87, 0.2870480949454694,-0.8182091875137756, 0.4759195804800405,-0.1470940930885893, 0.5490728701622724,-0.9819360503744692,  39.61085986575667
103.14, 0.2806672006288117,-0.8202418238236204,   0.47653069208923,-0.1461053561245256, 0.5504720258587975,-0.9172088602522451,  39.75811623849585
103.41, 0.2769564946740762,-0.8217144738454792, 0.4763009996123275,-0.1456598226987147, 0.5490836703519407,-0.8700428940902907,  39.87392678278544
103.69, 0.2713833905439526, -0.823572660526151, 0.4771123073421035,-0.1429754419579392, 0.5478464942638666,-0.8075950829177505,  40.02218200394824
103.96, 0.2674427276619236,-0.8253882721185526, 0.4766078755882428,-0.1416069321989241, 0.5461965980864102,-0.7643278609121774,  40.12618969099159
104.19, 0.2624973916904496,-0.8270223983351574, 0.4771582974677244,-0.1394562075169315, 0.5435111115590802,-0.7137463759260789,  40.24271227717693
104.42, 0.2601167577168993,-0.8279709908186997, 0.4771822213530852,-0.1382007271750483, 0.5414309248181324,-0.6731982977435086,  40.33020344942978
104.72, 0.2559923970590153,-0.8293685292515439, 0.4779975573459122,-0.1346590997893563, 0.5420275481253007,-0.6186352733628837,  40.45286020415757
104.99, 0.2521000426786397,-0.8308243048208994, 0.4785967971625105,-0.1308459070651891, 0.5406552122318525,-0.5611234587918181,  40.57987943959492
105.21, 0.2498061163763514,-0.8320042954014004, 0.4784898336578827,-0.1281102587237411,  0.539698074667159,-0.5188059516406462,  40.67376961803655
105.47,  0.244501043425675,-0.8342129782454225, 0.4787527850094849,-0.1228931250556692, 0.5415970868127813,-0.4479058659980524,  40.82775410382534
